,0,1,2
120,-3285.564672100994,-331.9836990485984,0.060140405503056125
121,-3303.9499044860268,-351.098709332252,0.0756156730133799
122,-3322.1567293739204,-371.0233324487807,0.09210161372835857
123,-3339.8232221752382,-390.7821585234449,0.10870385427064867
124,-3357.206774783962,-410.11157132839105,0.12487621020210203
125,-3374.284996262674,-429.04445954030234,0.14060551310610386
126,-3391.7766238719328,-447.3643891160975,0.15561305093826297
127,-3408.8896747085464,-462.84165992182733,0.16823266542820725
128,-3425.7612818364137,-475.6758247257785,0.17833262387002194
129,-3442.539061307773,-486.2626474068962,0.18622528507953806
130,-3459.52566533737,-494.987555620814,0.19309566262232286
131,-3476.3754041720767,-502.0304324317954,0.19885362760617462
132,-3494.7710895681907,-505.2779411049557,0.20171267204410967
133,-3514.4944113333713,-505.0137690837586,0.20206830862896505
134,-3532.654143670784,-502.2158936578961,0.201266881231768
135,-3550.754784578012,-496.7026078687943,0.19733885093703044
136,-3568.628110080734,-489.96938528210814,0.19140917330900595
137,-3585.824398837195,-482.60187086442477,0.18471320370241562
138,-3601.3368436205174,-474.0974803240607,0.17716704715964754
139,-3616.485396510528,-466.1407467538912,0.16985744946392778
140,-3632.185442022614,-459.2263855889702,0.1633829887216269
141,-3646.8011013013515,-452.50890109117324,0.1578785118012255
142,-3661.0725121510186,-446.3656568148317,0.1525083166328486
143,-3674.061194423634,-440.3558927831839,0.1462133838937165
144,-3686.8965400238517,-435.08518138942964,0.1393881801031229
145,-3699.5592943697484,-430.3696875543741,0.13220750893658825
146,-3709.653212549696,-425.1925718740366,0.12489952058610007
147,-3718.4271452296757,-420.37761264699606,0.11753041964233495
148,-3726.9838838692885,-416.5873857876649,0.11049639446759452
149,-3735.9529797918226,-412.2743225932838,0.10214974846225507
150,-3745.6421589599236,-407.1834078936175,0.09225623175704675
151,-3756.2768595487028,-400.8585745841823,0.08064665620958178
152,-3767.8691643357793,-392.33358283246713,0.06657886135034423
153,-3780.0774619568265,-383.35331954911857,0.051747637751890015
154,-3792.1771003831727,-373.68917519554304,0.03649748597411272
155,-3804.007991689457,-363.1320738098973,0.021187748407565432
156,-3816.091349063201,-350.75436517129555,0.004593077001622838
157,-3829.126660654586,-337.6538886968352,-0.012444131202023681
158,-3843.430928633289,-324.3044542277907,-0.02964704924364347
159,-3858.630005121948,-311.68040689476,-0.04621451222098887
160,-3873.3359035562066,-299.1451331076052,-0.0629199491852519
161,-3887.0321080670783,-286.88371207570583,-0.0796172861567802
162,-3900.112814548847,-275.7344523363543,-0.09584945369148791
163,-3912.0001296061914,-264.86811045111307,-0.11232750427821546
164,-3924.088624652041,-255.42483470254257,-0.1281636199992078
165,-3937.9246027146432,-246.61071227942867,-0.14436708674039375
166,-3955.5040242887085,-237.36678821071752,-0.1624449569269117
167,-3977.2973955805905,-226.774628464062,-0.18310799083636956
168,-4003.509140202599,-214.3505604413193,-0.20709214314947072
169,-4032.595408832201,-200.28364521872496,-0.2331954149329249
170,-4063.1623453484167,-184.47509568771565,-0.26113080763266683
171,-4095.065511700897,-167.67536989611642,-0.2903887962175622
172,-4126.9005186799295,-149.99495761228027,-0.32024698083007286
173,-4158.315692312489,-132.3499680653659,-0.3495230164233463
174,-4188.515463437247,-114.37995805479348,-0.3780786140714188
175,-4217.067325238545,-96.25907678016216,-0.40619641055899963
176,-4244.166575237736,-78.3469373868684,-0.4339929631200133
177,-4270.270373699644,-60.90004372517303,-0.46105658185557147
178,-4295.406519716638,-42.795325581247546,-0.4875848481613034
179,-4318.993020580682,-24.577353428976433,-0.5122125612882946
180,-4341.044398728085,-8.479281399420813,-0.5344626193331787
181,-4362.30737146137,5.2274919872402865,-0.554532098374517
182,-4382.413774256476,17.049986533952907,-0.5725095908190296
183,-4402.166541904654,27.717597627224794,-0.5891016748607216
184,-4422.116308792139,37.40911812272273,-0.6045486800596013
185,-4442.330506477045,46.547859481966185,-0.6200388416487306
186,-4462.401893737827,54.74879791732369,-0.6348421750829824
187,-4482.868573923353,62.57759682509596,-0.6493168719264688
188,-4503.239108152841,70.32608821913537,-0.6636676015708028
